code,name,current_price,last_updated
ADS,Adshares,1.123405928846337,2023-04-27T14:37:00
CTXC,Cortex,0.2056742956406583,2023-04-27T14:37:00
IRIS,IRISnet,0.02846657746748865,2023-04-27T14:37:00
LAT,PlatON,0.011363192672047922,2023-04-27T14:37:00
NVIR,NvirWorld,0.04261011579422439,2023-04-27T14:37:00
MLN,Enzyme,20.94422536323379,2023-04-27T14:37:00
TABOO,TABOO TOKEN,0.004352038249458915,2023-04-27T14:37:00
EFI,Efinity Token,0.06819039852480423,2023-04-27T14:37:00
RARE,SuperRare,0.11366949640042927,2023-04-27T14:37:00
DG,DeGate,0.19362885542264902,2023-04-27T14:37:00
LTO,LTO Network,0.10104807573429837,2023-04-27T14:37:00
ONUS,ONUS,0.42934476903205626,2023-04-27T14:37:00
DPI,DeFi Pulse Index,74.2389387867625,2023-04-27T14:37:00
POLS,Polkastarter,0.41807264676531986,2023-04-27T14:37:00
BLOK,Bloktopia,0.0023612540351274853,2023-04-27T14:37:00
CUSD,Celo Dollar,0.9960137414046446,2023-04-27T14:37:00
"FCT,FCT2",FirmaChain,0.06263906418668276,2023-04-27T14:37:00
NEST,NEST Protocol,0.014146888268719134,2023-04-27T14:37:00
HUNT,HUNT,0.3730599314306971,2023-04-27T14:37:00
ALPACA,Alpaca Finance,0.27030396745599666,2023-04-27T14:37:00
QUICK,QuickSwap,79.76547982043837,2023-04-27T14:37:00
WAIT,Hourglass,0.4177719655631504,2023-04-27T14:37:00
YFII,DFI.Money,1051.8188154889017,2023-04-27T14:37:00
ERN,Ethernity,2.2829676939829144,2023-04-27T14:37:00
KSP,KLAYswap Protocol,0.7359738823791062,2023-04-27T14:37:00
CITY,Manchester City Fan Token,6.864419212231116,2023-04-27T14:37:00
GAFI,GameFi.org,7.766268882049328,2023-04-27T14:37:00
TVK,Virtua,0.03879499129522801,2023-04-27T14:37:00
KEY,SelfKey,0.007422056812212697,2023-04-27T14:37:00
LIT,Litentry,0.9914178102805716,2023-04-27T14:37:00
CRE,Carry,0.004465280766554353,2023-04-27T14:37:00
SWEAT,Sweat Economy,0.008453497212904483,2023-04-27T14:37:00
HIFI,Hifi Finance,0.41148299952468914,2023-04-27T14:37:00
REV,Revain,0.00045513606047762234,2023-04-27T14:37:00
UQC,Uquid Coin,3.86682662816981,2023-04-27T14:37:00
OUSD,Origin Dollar,0.9980177841985751,2023-04-27T14:37:00
BAR,FC Barcelona Fan Token,4.1073145706895815,2023-04-27T14:37:00
OPUL,Opulous,0.16833417754483798,2023-04-27T14:37:00
MCT,Metacraft,0.7242964822316397,2023-04-27T14:37:00
XVG,Verge,0.002297936105253491,2023-04-27T14:37:00
NEXA,Nexa,1.6763242607906236e-05,2023-04-27T14:37:00
QUICK,Quickswap [New],0.0710759002734288,2023-04-27T14:37:00
XPRT,Persistence,0.231880011766645,2023-04-27T14:37:00
FNCY,FNCY,0.04546481706289466,2023-04-27T14:37:00
BOBA,Boba Network,0.21821735924668756,2023-04-27T14:37:00
DEXT,DEXTools,0.3988300615451238,2023-04-27T14:37:00
BTM,Bytom,0.020805605578959364,2023-04-27T14:37:00
GFT,Gifto,0.03705880321790679,2023-04-27T14:37:00
QOM,Shiba Predator,6.164824347342496e-08,2023-04-27T14:37:00
QRDO,Qredo,0.12406642439743362,2023-04-27T14:37:00
DXD,DXdao,745.7101411371367,2023-04-27T14:37:00
MOC,Moss Coin,0.09602604512488493,2023-04-27T14:37:00
BIFI,Beefy Finance,451.8969988347342,2023-04-27T14:37:00
LOKA,League of Kingdoms Arena,0.4883157538204469,2023-04-27T14:37:00
PHB,Phoenix,0.8967698364160691,2023-04-27T14:37:00
AUCTION,Bounce Token,5.425471704026026,2023-04-27T14:37:00
FEI,Fei USD,0.9984775061351039,2023-04-27T14:37:00
BAKE,BakeryToken,0.1812695260292127,2023-04-27T14:37:00
ALPINE,Alpine F1 Team Fan Token,3.0837214554635133,2023-04-27T14:37:00
BOND,BarnBridge,4.407096156095393,2023-04-27T14:37:00
UFO,UFO Gaming,1.3439384991103777e-06,2023-04-27T14:37:00
WXT,Wirex Token,0.0034588855080962444,2023-04-27T14:37:00
CLV,CLV,0.05900124855632824,2023-04-27T14:37:00
GRS,Groestlcoin,0.415564333872905,2023-04-27T14:37:00
AGLD,Adventure Gold,0.4864873514476526,2023-04-27T14:37:00
PRO,Propy,0.4138654952689488,2023-04-27T14:37:00
QI,BENQI,0.009541027150733052,2023-04-27T14:37:00
OPTI,Optimus AI,0.35627547962528094,2023-04-27T14:37:00
XWC,WhiteCoin,0.044225845164820865,2023-04-27T14:37:00
LYRA,Lyra,0.09390456387421588,2023-04-27T14:37:00
AKT,Akash Network,0.2933715940550989,2023-04-27T14:37:00
TPT,TokenPocket,0.009634248935526476,2023-04-27T14:37:00
